time,summary,icon,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,visibility,cloudCoverError,Site,pressureError,precipIntensityError,precipProbabilityError
2016-06-02T10:00:00Z,Partly Cloudy,partly-cloudy-day,0.0061,0.17,NA,rain,71.48,71.48,59.58,0.66,1012.88,6.87,6.97,179,0.46,9.62,NA,ErieB,NA,NA,NA
2016-06-02T11:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0164,0.53,NA,rain,68.43,68.78,62.41,0.81,1014.34,7.83,8.58,219,0.85,5.16,NA,ErieB,NA,NA,NA
2016-06-02T12:00:00Z,Rain,rain,0.1334,0.5,NA,rain,67.16,67.67,63.23,0.87,1014.21,5.91,6.88,179,0.88,8.5,NA,ErieB,NA,NA,NA
2016-06-02T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0151,0.35,NA,rain,68.66,69.19,63.78,0.84,1014.53,6.44,7.35,193,0.88,9.5,NA,ErieB,NA,NA,NA
2016-06-02T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0.013,0.48,NA,rain,69.17,69.65,63.55,0.82,1015.01,5.68,6.44,215,0.87,9.86,NA,ErieB,NA,NA,NA
2016-06-02T15:00:00Z,Overcast,cloudy,0.0063,0.38,NA,rain,67.02,67.45,62.57,0.86,1015.42,7.28,7.66,230,1,9.54,NA,ErieB,NA,NA,NA
2016-06-02T16:00:00Z,Partly Cloudy,partly-cloudy-day,0.0037,0.32,NA,rain,69.08,69.44,62.64,0.8,1015.55,8.76,9.31,231,0.58,9.93,NA,ErieB,NA,NA,NA
2016-06-02T17:00:00Z,Clear,clear-day,0,0,NA,NA,69.06,69.31,61.69,0.77,1015.49,8.66,9.35,244,0.15,10,NA,ErieB,NA,NA,NA
2016-06-02T18:00:00Z,Clear,clear-day,0,0,NA,NA,70.72,70.95,61.86,0.74,1015.35,8.65,9.18,241,0.06,10,NA,ErieB,NA,NA,NA
2016-06-02T19:00:00Z,Clear,clear-day,0,0,NA,NA,71.93,72.23,62.66,0.73,1015.12,7.3,7.86,250,0.06,10,NA,ErieB,NA,NA,NA
2016-06-02T20:00:00Z,Clear,clear-day,0,0,NA,NA,71.87,72.14,62.35,0.72,1014.66,7.45,7.91,245,0.03,10,NA,ErieB,NA,NA,NA
2016-06-02T21:00:00Z,Clear,clear-day,0,0,NA,NA,73.58,73.84,62.39,0.68,1014.32,6.32,6.79,245,0.06,10,NA,ErieB,NA,NA,NA
2016-06-02T22:00:00Z,Clear,clear-day,0,0,NA,NA,73.67,73.83,61.47,0.66,1014.17,5.53,6.01,239,0.01,10,NA,ErieB,NA,NA,NA
2016-06-02T23:00:00Z,Clear,clear-day,0,0,NA,NA,74.06,74.12,60.65,0.63,1013.98,6.64,7.2,243,0,10,NA,ErieB,NA,NA,NA
2016-06-03T00:00:00Z,Clear,clear-day,0,0,NA,NA,72.5,72.5,59.87,0.65,1013.98,4.64,4.83,229,0,10,NA,ErieB,NA,NA,NA
2016-06-03T01:00:00Z,Clear,clear-night,0,0,NA,NA,70.51,70.51,59.61,0.68,1014.09,3.79,3.91,211,0,10,NA,ErieB,NA,NA,NA
2016-06-03T02:00:00Z,Clear,clear-night,0,0,NA,NA,67.96,67.96,58.82,0.73,1014.62,2.82,2.91,210,0,10,NA,ErieB,NA,NA,NA
2016-06-03T03:00:00Z,Clear,clear-night,0,0,NA,NA,67.27,67.27,58.01,0.72,1015.15,3.11,3.16,200,0,10,NA,ErieB,NA,NA,NA
2016-06-03T04:00:00Z,Clear,clear-night,0,0,NA,NA,66.55,66.55,57.02,0.71,1015.44,3.42,3.47,194,0.18,10,NA,ErieB,NA,NA,NA
2016-06-03T05:00:00Z,Clear,clear-night,0,0,NA,NA,66,66,56.65,0.72,1015.69,1.57,2.47,231,0.09,10,NA,ErieB,NA,NA,NA
2016-06-03T06:00:00Z,Clear,clear-night,0,0,NA,NA,64.37,64.37,56.94,0.77,1015.62,1.55,1.97,222,0.09,9.92,NA,ErieB,NA,NA,NA
2016-06-03T07:00:00Z,Clear,clear-night,0,0,NA,NA,63.52,63.52,56.9,0.79,1015.47,0.02,1.05,156,0.2,9.43,NA,ErieB,NA,NA,NA
2016-06-03T08:00:00Z,Clear,clear-night,0,0,NA,NA,62.12,62.12,56.97,0.83,1015.52,1.92,2.22,155,0.09,9.34,NA,ErieB,NA,NA,NA
2016-06-03T09:00:00Z,Clear,clear-night,0,0,NA,NA,61.26,61.26,56.87,0.85,1015.77,1.07,1.42,135,0.01,9.78,NA,ErieB,NA,NA,NA
2016-06-03T10:00:00Z,Clear,clear-day,0,0,NA,NA,60.58,60.58,56.13,0.85,1015.73,1.75,1.8,131,0.08,9.12,NA,ErieB,NA,NA,NA
2016-06-03T11:00:00Z,Clear,clear-day,0,0,NA,NA,62.82,62.82,57.23,0.82,1015.86,1.02,1.57,100,0,9.62,NA,ErieB,NA,NA,NA
2016-06-03T12:00:00Z,Clear,clear-day,0,0,NA,NA,65.1,65.21,59.81,0.83,1016.15,1.04,1.91,77,0.08,9.46,NA,ErieB,NA,NA,NA
2016-06-03T13:00:00Z,Clear,clear-day,0,0,NA,NA,67.16,67.41,61.34,0.82,1016.33,0.82,2.05,336,0.03,9.86,NA,ErieB,NA,NA,NA
2016-06-03T14:00:00Z,Clear,clear-day,0,0,NA,NA,69.92,70.14,61.66,0.75,1016.44,0.44,1.49,297,0,10,NA,ErieB,NA,NA,NA
2016-06-03T15:00:00Z,Clear,clear-day,0,0,NA,NA,71.67,71.84,61.45,0.7,1016.53,4.6,5.05,343,0,10,NA,ErieB,NA,NA,NA
2016-06-03T16:00:00Z,Clear,clear-day,0,0,NA,NA,71.77,71.77,59.6,0.66,1016.82,3.34,4.14,321,0.06,10,NA,ErieB,NA,NA,NA
2016-06-03T17:00:00Z,Clear,clear-day,0,0,NA,NA,72.37,72.37,59.4,0.64,1016.62,2.75,3.61,286,0.06,10,NA,ErieB,NA,NA,NA
2016-06-03T18:00:00Z,Clear,clear-day,0,0,NA,NA,73.15,73.15,57.75,0.59,1016.49,4.43,4.71,268,0.01,10,NA,ErieB,NA,NA,NA
2016-06-03T19:00:00Z,Clear,clear-day,0,0,NA,NA,72.69,72.69,57.69,0.59,1016.42,5.82,5.97,267,0.01,10,NA,ErieB,NA,NA,NA
2016-06-03T20:00:00Z,Clear,clear-day,0,0,NA,NA,71.99,71.99,57.17,0.6,1016.38,6.14,6.9,270,0,10,NA,ErieB,NA,NA,NA
2016-06-03T21:00:00Z,Clear,clear-day,0,0,NA,NA,71.65,71.65,56.4,0.59,1016.01,6.68,7.39,249,0,10,NA,ErieB,NA,NA,NA
2016-06-03T22:00:00Z,Clear,clear-day,0,0,NA,NA,70.95,70.95,54.02,0.55,1015.99,7.89,8.51,242,0,10,NA,ErieB,NA,NA,NA
2016-06-03T23:00:00Z,Clear,clear-day,0,0,NA,NA,70.68,70.68,53.79,0.55,1015.98,6.73,7.01,240,0,10,NA,ErieB,NA,NA,NA
2016-06-04T00:00:00Z,Clear,clear-day,0,0,NA,NA,69.44,69.44,53.51,0.57,1016.33,4.57,4.69,240,0,10,NA,ErieB,NA,NA,NA
2016-06-04T01:00:00Z,Clear,clear-night,0,0,NA,NA,66.25,66.25,54.03,0.65,1016.3,2.31,2.69,218,0,10,NA,ErieB,NA,NA,NA
2016-06-04T02:00:00Z,Clear,clear-night,0,0,NA,NA,63.44,63.44,53.19,0.69,1016.69,2.71,3.3,186,0,10,NA,ErieB,NA,NA,NA
2016-06-04T03:00:00Z,Clear,clear-night,0,0,NA,NA,62.51,62.51,52.95,0.71,1016.57,3.83,4.05,179,0,10,NA,ErieB,NA,NA,NA
2016-06-04T04:00:00Z,Clear,clear-night,0,0,NA,NA,62.13,62.13,53.54,0.73,1016.46,3.65,4.04,180,0,10,NA,ErieB,NA,NA,NA
2016-06-04T05:00:00Z,Clear,clear-night,0,0,NA,NA,61.51,61.51,53.21,0.74,1016.37,4.06,4.71,172,0,10,NA,ErieB,NA,NA,NA
2016-06-04T06:00:00Z,Clear,clear-night,0,0,NA,NA,60.69,60.69,53.4,0.77,1016.26,4.19,4.55,185,0,10,NA,ErieB,NA,NA,NA
2016-06-04T07:00:00Z,Clear,clear-night,0,0,NA,NA,60.25,60.25,52.97,0.77,1016.13,4.49,4.7,173,0,10,NA,ErieB,NA,NA,NA
2016-06-04T08:00:00Z,Clear,clear-night,0,0,NA,NA,59.64,59.64,51.91,0.76,1015.98,1.13,2.04,165,0,10,NA,ErieB,NA,NA,NA
2016-06-04T09:00:00Z,Clear,clear-night,0,0,NA,NA,58.57,58.57,51.69,0.78,1015.91,3.27,3.54,158,0,10,NA,ErieB,NA,NA,NA
2016-06-04T10:00:00Z,Clear,clear-day,0,0,NA,NA,58.66,58.66,52.01,0.79,1016.07,2.9,3.04,154,0,10,NA,ErieB,NA,NA,NA
2016-06-04T11:00:00Z,Clear,clear-day,0,0,NA,NA,59.7,59.7,53.24,0.79,1016.03,1.98,2.52,142,0,10,NA,ErieB,NA,NA,NA
2016-06-04T12:00:00Z,Clear,clear-day,0,0,NA,NA,62.21,62.21,55.38,0.78,1016.01,0.58,2.67,156,0,10,NA,ErieB,NA,NA,NA
2016-06-04T13:00:00Z,Clear,clear-day,0,0,NA,NA,64.18,64.18,56.21,0.75,1016.12,0.66,2.05,24,0,10,NA,ErieB,NA,NA,NA
2016-06-04T14:00:00Z,Clear,clear-day,0,0,NA,NA,66.19,66.19,57.18,0.73,1016.13,1.88,2.49,3,0,10,NA,ErieB,NA,NA,NA
2016-06-04T15:00:00Z,Clear,clear-day,0,0,NA,NA,67.18,67.18,57.84,0.72,1015.64,1.84,2.31,75,0,10,NA,ErieB,NA,NA,NA
2016-06-04T16:00:00Z,Clear,clear-day,0,0,NA,NA,69.78,69.78,58.17,0.67,1015.12,3.21,4.22,24,0,10,NA,ErieB,NA,NA,NA
2016-06-04T17:00:00Z,Clear,clear-day,0,0,NA,NA,71.01,71.01,56.34,0.6,1014.57,2.82,4.16,36,0,10,NA,ErieB,NA,NA,NA
2016-06-04T18:00:00Z,Clear,clear-day,0,0,NA,NA,72.27,72.27,55.21,0.55,1014.13,2.77,4.17,32,0,10,NA,ErieB,NA,NA,NA
2016-06-04T19:00:00Z,Clear,clear-day,0,0,NA,NA,72.99,72.99,56.07,0.55,1013.38,3.45,4.55,33,0,10,NA,ErieB,NA,NA,NA
2016-06-04T20:00:00Z,Clear,clear-day,0,0,NA,NA,73.12,73.12,54.07,0.51,1012.44,2.96,4.4,43,0,10,NA,ErieB,NA,NA,NA
2016-06-04T21:00:00Z,Clear,clear-day,0,0,NA,NA,73.56,73.56,55.07,0.52,1011.66,2.72,4.08,47,0.08,10,NA,ErieB,NA,NA,NA
2016-06-04T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,73.57,73.57,56.39,0.55,1011.09,2.62,3,60,0.31,10,NA,ErieB,NA,NA,NA
2016-06-04T23:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,73.05,73.05,57.26,0.58,1010.5,3.09,3.39,81,0.85,10,NA,ErieB,NA,NA,NA
2016-06-05T00:00:00Z,Overcast,cloudy,0,0,NA,NA,72.28,72.28,59.3,0.64,1010.09,3.54,4.46,96,0.98,10,NA,ErieB,NA,NA,NA
2016-06-05T01:00:00Z,Overcast,cloudy,0,0,NA,NA,71.84,71.84,59.03,0.64,1009.7,2.94,3.09,97,0.98,10,NA,ErieB,NA,NA,NA
2016-06-05T02:00:00Z,Overcast,cloudy,0,0,NA,NA,70.5,70.53,60.15,0.7,1009.13,3.17,3.72,78,0.98,10,NA,ErieB,NA,NA,NA
2016-06-05T03:00:00Z,Overcast,cloudy,0.0051,0.36,NA,rain,69.21,69.41,61.42,0.76,1008.45,3.74,4.08,103,0.96,10,NA,ErieB,NA,NA,NA
2016-06-05T04:00:00Z,Overcast,cloudy,0.0044,0.45,NA,rain,68.64,68.88,61.55,0.78,1007.41,5.54,6.99,124,0.98,8.13,NA,ErieB,NA,NA,NA
2016-06-05T05:00:00Z,Light Rain,rain,0.0463,0.67,NA,rain,68.73,69.19,63.22,0.83,1006.2,5.88,6.57,153,0.9,9.6,NA,ErieB,NA,NA,NA
2016-06-05T06:00:00Z,Light Rain,rain,0.0387,0.7,NA,rain,68.91,69.58,64.79,0.87,1004.56,5.39,7.27,154,0.96,9.86,NA,ErieB,NA,NA,NA
2016-06-05T07:00:00Z,Overcast,cloudy,0.0086,0.18,NA,rain,69.77,70.48,65.29,0.86,1003.59,6.04,8.77,170,0.98,9.86,NA,ErieB,NA,NA,NA
2016-06-05T08:00:00Z,Overcast,cloudy,0.0076,0.23,NA,rain,70.23,70.98,65.76,0.86,1002.91,8.7,10.46,198,1,10,NA,ErieB,NA,NA,NA
2016-06-05T09:00:00Z,Overcast,cloudy,0,0,NA,NA,70.25,70.9,65.04,0.84,1002.4,7.72,8.86,202,1,8.83,NA,ErieB,NA,NA,NA
2016-06-05T10:00:00Z,Overcast,cloudy,5e-4,0.09,NA,rain,69.92,70.54,64.69,0.84,1002.37,9.08,10.82,207,1,9.93,NA,ErieB,NA,NA,NA
2016-06-05T11:00:00Z,Light Rain,rain,0.0289,0.54,NA,rain,68.61,69.16,63.85,0.85,1002.78,10.07,12.54,231,1,10,NA,ErieB,NA,NA,NA
2016-06-05T12:00:00Z,Mostly Cloudy,partly-cloudy-day,3e-4,0.06,NA,rain,67.06,67.59,63.3,0.88,1002.98,10.94,12.32,242,0.9,10,NA,ErieB,NA,NA,NA
2016-06-05T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,67.44,67.79,62.11,0.83,1002.98,10.99,12.96,233,0.9,10,NA,ErieB,NA,NA,NA
2016-06-05T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,67.63,68,62.35,0.83,1002.64,9.88,10.36,222,0.85,10,NA,ErieB,NA,NA,NA
2016-06-05T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0018,0.29,NA,rain,67.09,67.49,62.44,0.85,1002.46,8.55,8.63,224,0.88,10,NA,ErieB,NA,NA,NA
2016-06-05T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0021,0.24,NA,rain,67.48,67.92,62.73,0.85,1002.4,8.31,10.99,243,0.88,10,NA,ErieB,NA,NA,NA
2016-06-05T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,68.05,68.38,62.11,0.81,1002.04,11.05,11.34,245,0.77,10,NA,ErieB,NA,NA,NA
2016-06-05T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,69.01,69.28,61.88,0.78,1001.11,10.54,10.93,233,0.75,10,NA,ErieB,NA,NA,NA
2016-06-05T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,70.79,71.09,62.46,0.75,1000.57,8.01,8.79,226,0.37,10,NA,ErieB,NA,NA,NA
2016-06-05T20:00:00Z,Partly Cloudy,partly-cloudy-day,0.0157,0.36,NA,rain,69.66,69.85,61.37,0.75,1000.21,8.96,11.99,246,0.47,6.39,NA,ErieB,NA,NA,NA
2016-06-05T21:00:00Z,Rain,rain,0.0941,0.7,NA,rain,64.21,64.25,59.1,0.83,1000.2,11.66,11.97,240,0.85,7.29,NA,ErieB,NA,NA,NA
2016-06-05T22:00:00Z,Light Rain,rain,0.0508,0.69,NA,rain,65.16,65.23,59.48,0.82,1000.03,8.22,10.49,213,0.87,10,NA,ErieB,NA,NA,NA
2016-06-05T23:00:00Z,Partly Cloudy,partly-cloudy-day,0.0037,0.35,NA,rain,67.45,67.53,60.11,0.77,1000.08,10.61,11.46,226,0.36,10,NA,ErieB,NA,NA,NA
2016-06-06T00:00:00Z,Partly Cloudy,partly-cloudy-day,4e-4,0.09,NA,rain,67.44,67.47,59.69,0.76,1000.5,12.11,12.41,237,0.42,10,NA,ErieB,NA,NA,NA
2016-06-06T01:00:00Z,Mostly Cloudy,partly-cloudy-night,6e-4,0.09,NA,rain,66.8,66.8,58.78,0.75,1000.81,14.35,19.93,240,0.9,10,NA,ErieB,NA,NA,NA
2016-06-06T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0.0021,0.15,NA,rain,65.16,65.16,57.81,0.77,1001.88,12.22,12.5,240,0.88,10,NA,ErieB,NA,NA,NA
2016-06-06T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,64.68,64.68,56.57,0.75,1002.53,11.34,11.85,237,0.77,10,NA,ErieB,NA,NA,NA
2016-06-06T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,64.01,64.01,56.14,0.76,1002.49,11.58,14.13,243,0.54,10,NA,ErieB,NA,NA,NA
2016-06-06T05:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,63.76,63.76,54.63,0.72,1002.39,13.55,13.64,243,0.46,10,NA,ErieB,NA,NA,NA
2016-06-06T06:00:00Z,Clear,clear-night,0,0,NA,NA,62.98,62.98,54.93,0.75,1002.57,11.6,11.66,243,0.24,10,NA,ErieB,NA,NA,NA
2016-06-06T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,61.75,61.75,54.15,0.76,1002.35,9.96,10.83,238,0.46,10,NA,ErieB,NA,NA,NA
2016-06-06T08:00:00Z,Clear,clear-night,0,0,NA,NA,61.58,61.58,54.11,0.76,1002.25,7.63,8.19,202,0.1,10,NA,ErieB,NA,NA,NA
2016-06-06T09:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,61.46,61.46,54.87,0.79,1001.93,9.99,10.18,189,0.28,10,NA,ErieB,NA,NA,NA
2016-06-06T10:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,62.97,62.97,54.71,0.74,1001.67,11.09,11.83,208,0.83,10,NA,ErieB,NA,NA,NA
2016-06-06T11:00:00Z,Breezy and Partly Cloudy,wind,0,0,NA,NA,64.25,64.25,55.57,0.73,1001.72,18.68,18.97,234,0.54,10,NA,ErieB,NA,NA,NA
2016-06-06T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,64.47,64.47,56.67,0.76,1002.26,16.69,23.19,244,0.41,10,NA,ErieB,NA,NA,NA
2016-06-06T13:00:00Z,Clear,clear-day,3e-4,0.04,NA,rain,64.51,64.51,54.77,0.71,1003.39,14.25,22.44,245,0.13,10,NA,ErieB,NA,NA,NA
2016-06-06T14:00:00Z,Clear,clear-day,0,0,NA,NA,65.24,65.24,54.01,0.67,1004.09,12.61,18.91,246,0.1,10,NA,ErieB,NA,NA,NA
2016-06-06T15:00:00Z,Clear,clear-day,0,0,NA,NA,66.1,66.1,52.33,0.61,1004.51,13.36,15.49,245,0,10,NA,ErieB,NA,NA,NA
2016-06-06T16:00:00Z,Clear,clear-day,0,0,NA,NA,67.82,67.82,51.67,0.56,1004.61,13.6,15.85,244,0,10,NA,ErieB,NA,NA,NA
2016-06-06T17:00:00Z,Clear,clear-day,0,0,NA,NA,69.05,69.05,51.23,0.53,1004.62,10.9,13.07,248,0,10,NA,ErieB,NA,NA,NA
2016-06-06T18:00:00Z,Clear,clear-day,0,0,NA,NA,71.36,71.36,49.74,0.46,1004.38,10.46,11.45,249,0,10,NA,ErieB,NA,NA,NA
2016-06-06T19:00:00Z,Clear,clear-day,0,0,NA,NA,70.72,70.72,49.16,0.46,1003.88,10.04,10.78,249,0,10,NA,ErieB,NA,NA,NA
2016-06-06T20:00:00Z,Clear,clear-day,0,0,NA,NA,71.68,71.68,49.68,0.46,1003.57,10.1,10.41,244,0,10,NA,ErieB,NA,NA,NA
2016-06-06T21:00:00Z,Clear,clear-day,0,0,NA,NA,72.68,72.68,48.54,0.42,1002.77,7.92,9.89,238,0.08,10,NA,ErieB,NA,NA,NA
2016-06-06T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,72.79,72.79,47.01,0.4,1001.8,7.04,7.23,229,0.33,10,NA,ErieB,NA,NA,NA
2016-06-06T23:00:00Z,Partly Cloudy,partly-cloudy-day,7e-4,0.11,NA,rain,72.78,72.78,48.1,0.42,1000.92,5.54,6.01,235,0.35,10,NA,ErieB,NA,NA,NA
2016-06-07T00:00:00Z,Clear,clear-day,0,0,NA,NA,72.21,72.21,48.69,0.43,1000.93,3.64,4.12,208,0.06,10,NA,ErieB,NA,NA,NA
2016-06-07T01:00:00Z,Clear,clear-night,0,0,NA,NA,69.17,69.17,52.1,0.55,1001.27,2.34,3.71,230,0.01,10,NA,ErieB,NA,NA,NA
2016-06-07T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,64.67,64.67,52.58,0.65,1001.93,4.87,9.09,70,0.31,10,NA,ErieB,NA,NA,NA
2016-06-07T03:00:00Z,Partly Cloudy,partly-cloudy-night,0.0012,0.14,NA,rain,63.53,63.53,53.53,0.7,1001.81,3.05,3.98,106,0.54,10,NA,ErieB,NA,NA,NA
2016-06-07T04:00:00Z,Overcast,cloudy,0.0179,0.59,NA,rain,61.69,61.69,55.45,0.8,1002.45,2.9,3.1,195,1,7.3,NA,ErieB,NA,NA,NA
2016-06-07T05:00:00Z,Light Rain,rain,0.0395,0.59,NA,rain,60.74,60.74,55.58,0.83,1001.82,2.43,3.37,193,0.98,10,NA,ErieB,NA,NA,NA
2016-06-07T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0.0046,0.23,NA,rain,59.8,59.8,54.95,0.84,1001.09,5.91,6.13,168,0.64,10,NA,ErieB,NA,NA,NA
2016-06-07T07:00:00Z,Clear,clear-night,4e-4,0.04,NA,rain,59.12,59.12,54.43,0.84,1001,6.43,7.21,179,0.08,9.12,NA,ErieB,NA,NA,NA
2016-06-07T08:00:00Z,Partly Cloudy,partly-cloudy-night,5e-4,0.05,NA,rain,59.32,59.32,55.19,0.86,1000.68,7.72,8.41,187,0.44,10,NA,ErieB,NA,NA,NA
2016-06-07T09:00:00Z,Partly Cloudy,partly-cloudy-night,6e-4,0.09,NA,rain,59.73,59.73,54.87,0.84,1000.8,6.5,7.3,205,0.46,9.34,NA,ErieB,NA,NA,NA
2016-06-07T10:00:00Z,Clear,clear-day,3e-4,0.05,NA,rain,59.97,59.97,54.9,0.83,1001.14,8.06,8.46,225,0.13,9.6,NA,ErieB,NA,NA,NA
2016-06-07T11:00:00Z,Clear,clear-day,5e-4,0.09,NA,rain,60.8,60.8,55.01,0.81,1001.37,11.91,12.27,241,0.13,9.41,NA,ErieB,NA,NA,NA
2016-06-07T12:00:00Z,Mostly Cloudy,partly-cloudy-day,3e-4,0.08,NA,rain,61.4,61.4,55.48,0.81,1001.65,10.65,11.08,256,0.71,10,NA,ErieB,NA,NA,NA
2016-06-07T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,60.99,60.99,55.2,0.81,1002.18,11.41,13.42,264,0.87,10,NA,ErieB,NA,NA,NA
2016-06-07T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,60.99,60.99,53.66,0.77,1002.73,9.03,9.71,264,0.87,10,NA,ErieB,NA,NA,NA
2016-06-07T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,61.84,61.84,52.6,0.72,1003.18,11.21,13.66,270,0.85,10,NA,ErieB,NA,NA,NA
2016-06-07T16:00:00Z,Overcast,cloudy,0,0,NA,NA,61.42,61.42,51.7,0.7,1003.29,12.54,13.13,262,1,10,NA,ErieB,NA,NA,NA
2016-06-07T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,61.73,61.73,51.64,0.69,1003.5,13.1,16.91,264,0.9,10,NA,ErieB,NA,NA,NA
2016-06-07T18:00:00Z,Overcast,cloudy,0.0026,0.24,NA,rain,61.12,61.12,51.7,0.71,1003.77,11.92,12.51,266,0.98,10,NA,ErieB,NA,NA,NA
2016-06-07T19:00:00Z,Overcast,cloudy,0.0115,0.35,NA,rain,61.63,61.63,52.82,0.73,1003.8,13.97,14.68,263,1,10,NA,ErieB,NA,NA,NA
2016-06-07T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0022,0.1,NA,rain,62.25,62.25,53.27,0.72,1003.97,12.2,12.72,260,0.75,10,NA,ErieB,NA,NA,NA
2016-06-07T21:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,62.56,62.56,52.6,0.7,1004.39,11,12.37,271,0.86,10,NA,ErieB,NA,NA,NA
2016-06-07T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,61.99,61.99,52.02,0.7,1004.74,9.78,10.94,268,0.34,10,NA,ErieB,NA,NA,NA
2016-06-07T23:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,61.7,61.7,51.24,0.69,1005.12,9.8,10.02,269,0.75,10,NA,ErieB,NA,NA,NA
2016-06-08T00:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,60.72,60.72,51.54,0.72,1005.56,9,9.16,256,0.75,10,NA,ErieB,NA,NA,NA
2016-06-08T01:00:00Z,Overcast,cloudy,6e-4,0.06,NA,rain,59.84,59.84,51.58,0.74,1005.78,8.06,8.22,271,1,10,NA,ErieB,NA,NA,NA
2016-06-08T02:00:00Z,Overcast,cloudy,0,0,NA,NA,59.83,59.83,51.52,0.74,1006.09,7.66,8.31,268,1,10,NA,ErieB,NA,NA,NA
2016-06-08T03:00:00Z,Overcast,cloudy,0.0041,0.09,NA,rain,59.08,59.08,52.76,0.8,1006.27,7.38,8.25,291,1,9.1,NA,ErieB,NA,NA,NA
2016-06-08T04:00:00Z,Rain,rain,0.0796,0.4,NA,rain,58.25,58.25,52.79,0.82,1006.24,5.56,5.88,287,1,10,NA,ErieB,NA,NA,NA
2016-06-08T05:00:00Z,Overcast,cloudy,0.006,0.18,NA,rain,57.79,57.79,52.05,0.81,1005.87,4.73,6.21,292,1,10,NA,ErieB,NA,NA,NA
2016-06-08T06:00:00Z,Overcast,cloudy,3e-4,0.05,NA,rain,56.29,56.29,48.76,0.76,1005.28,8.85,8.94,324,1,10,NA,ErieB,NA,NA,NA
2016-06-08T07:00:00Z,Overcast,cloudy,7e-4,0.08,NA,rain,54.6,54.6,46.74,0.75,1005.61,9.79,10.59,341,1,10,NA,ErieB,NA,NA,NA
2016-06-08T08:00:00Z,Overcast,cloudy,0.0084,0.55,NA,rain,52.73,52.73,45.96,0.78,1006.09,7.23,9.19,338,1,8.74,NA,ErieB,NA,NA,NA
2016-06-08T09:00:00Z,Light Rain,rain,0.0399,0.8,NA,rain,51.04,51.04,45.72,0.82,1006.54,4.53,6.32,310,1,6.72,NA,ErieB,NA,NA,NA
2016-06-08T10:00:00Z,Light Rain,rain,0.026,0.58,NA,rain,51.4,51.4,44.67,0.78,1006.94,10.04,11.16,319,1,10,NA,ErieB,NA,NA,NA
2016-06-08T11:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0125,0.44,NA,rain,51.22,51.22,42.92,0.73,1007.32,15.91,16.54,306,0.86,10,NA,ErieB,NA,NA,NA
2016-06-08T12:00:00Z,Overcast,cloudy,0.0021,0.21,NA,rain,51.22,51.22,41.12,0.68,1008.1,14.29,16.79,288,1,10,NA,ErieB,NA,NA,NA
2016-06-08T13:00:00Z,Overcast,cloudy,8e-4,0.1,NA,rain,51.3,51.3,41.16,0.68,1008.69,15,17.98,297,1,10,NA,ErieB,NA,NA,NA
2016-06-08T14:00:00Z,Overcast,cloudy,0.0023,0.25,NA,rain,51.38,51.38,43.13,0.73,1009.53,13.71,14.27,300,1,7.27,NA,ErieB,NA,NA,NA
